panel_id,week,tg,ii,age,income,education,gender,t_kakao_talk,t_anipang,t_kakao_story,t_kakao_game,n_kakao_game,t_non_kakao_game,n_non_kakao_game,t_non_kakao_story,n_non_kakao_story,t_non_kakao_talk,n_non_kakao_talk,t_non_kakao,n_non_kakao
6524,2,0,0,5,4,4,Female,5677,0,647,0,0,0,0,0,0,5517,1,21573,20
6526,1,0,0,5,4,4,Male,917,0,35,0,0,0,0,0,0,12363,3,52119,22
6526,2,0,0,5,4,4,Male,6087,0,0,0,0,0,0,0,0,7397,4,45688,17
6536,1,0,0,2,2,3,Male,616,0,3,0,0,341,1,0,0,154,3,78029,43
6536,2,0,0,2,2,3,Male,643,0,0,0,0,0,0,0,0,288,3,23020,25
6556,1,0,0,4,3,4,Male,3563,0,0,0,0,326,1,159,1,1538,2,22265,35
6556,2,0,0,4,3,4,Male,15182,0,0,0,0,0,0,0,0,14442,2,64807,27
6559,1,0,0,3,4,4,Female,23740,0,766,0,0,15096,2,196,1,8272,4,73947,38
6559,2,0,0,3,4,4,Female,16601,0,278,0,0,11148,2,7,1,19478,4,86573,36
6571,1,0,0,3,3,4,Female,0,0,0,0,0,0,0,0,0,4508,1,9301,16
6571,2,0,0,3,3,4,Female,0,0,0,0,0,0,0,0,0,5764,2,8763,11
6606,1,0,0,4,4,4,Female,0,0,0,0,0,0,0,0,0,4577,2,47772,17
6606,2,0,0,4,4,4,Female,0,0,0,0,0,0,0,0,0,7042,1,32176,11
6610,1,0,0,3,4,4,Female,27379,0,0,0,0,3012,3,0,0,8995,4,27465,25
6610,2,0,0,3,4,4,Female,11555,0,0,0,0,9561,9,0,0,4712,4,19859,27
6626,1,0,0,4,4,4,Female,0,0,0,0,0,0,0,0,0,4577,2,47772,17
6626,2,0,0,4,4,4,Female,0,0,0,0,0,0,0,0,0,7042,1,32176,11
663,1,0,0,5,4,4,Male,3547,0,4307,0,0,10217,1,0,0,1194,3,15210,17
663,2,0,0,5,4,4,Male,2796,0,538,0,0,5088,1,0,0,589,2,15296,23
6632,1,0,0,4,4,4,Female,528,0,211,0,0,0,0,618,2,120,1,857,6
6632,2,0,0,4,4,4,Female,5901,0,2566,0,0,0,0,9875,3,11036,2,30045,21
6653,1,0,0,2,3,4,Male,10571,0,1491,0,0,16311,3,4134,2,9782,7,111137,51
6653,2,0,0,2,3,4,Male,4707,0,658,0,0,76513,2,2369,3,2011,5,133676,44
6661,1,0,0,2,4,3,Female,34091,0,0,0,0,36287,3,11706,3,1097,2,83175,42
6661,2,0,0,2,4,3,Female,28370,0,0,0,0,30508,3,11260,3,624,1,118687,54
6665,1,0,0,4,3,4,Female,12281,0,0,0,0,0,0,0,0,28747,4,64079,25
6665,2,0,0,4,3,4,Female,15066,0,0,0,0,0,0,0,0,18009,2,64995,20
6682,1,0,0,2,4,4,Male,15206,0,5464,0,0,0,0,4491,2,2789,3,94264,30
6682,2,0,0,2,4,4,Male,38001,0,2833,0,0,0,0,5474,2,2231,5,134583,35
670,1,0,0,3,3,4,Male,4887,0,0,0,0,20969,3,0,0,773,2,24274,20
670,2,0,0,3,3,4,Male,3575,0,0,0,0,26734,5,0,0,1886,2,38869,29
6702,1,0,0,2,4,4,Female,25491,0,6392,0,0,95,2,0,0,5145,3,40535,40
6702,2,0,0,2,4,4,Female,35513,0,6897,0,0,757,1,0,0,2433,4,24175,42
6703,1,1,0,2,4,3,Female,10208,0,4846,0,0,77515,2,48931,3,5846,3,210859,40
6703,2,1,1,2,4,3,Female,3948,135,2819,17,1,49019,1,16293,3,4763,3,209972,40
6706,1,0,0,2,2,4,Female,28649,0,657,0,0,0,0,0,0,1721,4,17347,14
6706,2,0,0,2,2,4,Female,43892,0,1490,0,0,0,0,2262,1,3176,4,12835,17
6717,1,0,0,5,2,2,Male,333,0,0,0,0,0,0,0,0,29576,1,30714,10
6717,2,0,0,5,2,2,Male,48,0,0,0,0,0,0,0,0,33447,1,57225,4
6729,1,0,0,2,3,2,Male,10181,0,0,0,0,51890,5,4839,2,2850,4,125286,36
6729,2,0,0,2,3,2,Male,7667,0,0,0,0,102113,3,3651,2,2103,4,147492,35
6761,1,0,0,2,2,2,Female,1872,0,0,0,0,9325,4,0,0,19283,1,101362,44
6761,2,0,0,2,2,2,Female,300,0,0,150,2,7254,1,0,0,11806,1,58241,26
680,1,0,0,3,3,4,Male,2920,0,0,0,0,160,2,16231,1,2541,1,34555,16
680,2,0,0,3,3,4,Male,1644,0,0,0,0,5071,2,4593,2,1253,2,18106,24
6820,1,0,0,4,2,4,Male,0,0,0,0,0,43,1,9,1,5221,2,30903,27
6820,2,0,0,4,2,4,Male,444,0,0,0,0,534,1,61,1,4305,2,28824,28
6825,1,0,0,5,4,4,Male,187,0,4,0,0,0,0,0,0,14138,2,19658,7
6825,2,0,0,5,4,4,Male,473,0,601,0,0,0,0,3,1,13609,2,16605,9
683,1,0,0,4,3,4,Male,6368,0,3506,0,0,42,1,150,2,6933,2,32915,27
683,2,0,0,4,3,4,Male,3430,0,3149,0,0,0,0,655,2,6002,3,40216,34
6904,1,0,0,4,2,4,Female,7059,0,0,0,0,1102,5,0,0,6861,3,19956,19
6904,2,0,0,4,2,4,Female,5870,0,0,0,0,14888,11,0,0,3224,2,27543,29
6997,1,0,0,2,4,4,Male,0,0,0,0,0,7545,7,0,0,233,2,42705,22
6997,2,0,0,2,4,4,Male,8,0,0,0,0,6159,3,0,0,216,2,29749,21
7008,1,0,0,4,4,4,Male,5136,0,43,0,0,0,0,18,1,6879,2,22119,31
7008,2,0,0,4,4,4,Male,9582,0,13,0,0,0,0,0,0,5666,1,17550,19
7026,1,0,0,4,3,4,Female,12862,0,6883,0,0,0,0,0,0,2517,4,9386,18
7026,2,0,0,4,3,4,Female,14935,0,5830,0,0,0,0,0,0,5129,3,10419,12
703,1,0,0,4,3,4,Male,1788,0,978,0,0,2784,4,2382,1,1984,2,69480,40
703,2,0,0,4,3,4,Male,3201,0,1544,0,0,12347,8,3439,1,1493,2,75452,42
7095,1,0,0,3,4,4,Male,1112,0,1908,0,0,8962,2,2282,2,8896,10,88647,71
7095,2,0,0,3,4,4,Male,1762,0,2225,0,0,0,0,1260,2,8552,6,63963,39
7114,1,0,0,3,2,2,Female,7874,0,7358,0,0,0,0,2596,2,38233,5,63406,25
7114,2,0,0,3,2,2,Female,7056,0,9072,0,0,0,0,9346,3,32777,5,104175,31
7117,1,0,0,4,4,4,Female,10969,0,0,0,0,0,0,4,1,1901,1,5988,15
7117,2,0,0,4,4,4,Female,1723,0,0,0,0,0,0,0,0,4011,1,5365,8
7125,1,0,0,2,3,3,Female,52241,0,0,0,0,14514,3,7768,1,485,2,36143,29
7125,2,0,0,2,3,3,Female,57829,0,0,0,0,6444,2,7500,1,552,2,42351,30
7222,1,0,0,2,4,3,Male,26747,0,0,0,0,0,0,177,1,2376,3,49286,32
7222,2,0,0,2,4,3,Male,22080,0,358,0,0,0,0,36,1,2833,3,65180,35
7243,1,0,0,3,3,4,Male,67,0,93,0,0,19830,5,1094,1,18929,3,56251,31
7243,2,0,0,3,3,4,Male,0,0,147,0,0,30929,2,493,1,5922,2,64916,26
7272,1,0,0,3,2,4,Male,5675,0,246,0,0,23400,1,0,0,4736,3,44676,26
7272,2,0,0,3,2,4,Male,6190,0,777,0,0,17803,2,0,0,2103,1,44248,26
7294,1,0,0,3,4,3,Male,10631,0,0,0,0,2909,3,0,0,2628,1,30149,30
7294,2,0,0,3,4,3,Male,6122,0,0,0,0,3825,3,0,0,3584,1,48185,36
7298,1,0,0,1,1,1,Female,2583,0,0,0,0,4593,4,4883,1,654,1,51721,29
7298,2,0,0,1,1,1,Female,2277,0,0,0,0,0,0,0,0,2438,1,88639,26
730,1,0,0,4,3,4,Male,572,0,1210,0,0,0,0,2037,1,1498,2,78462,18
730,2,0,0,4,3,4,Male,1034,0,5661,0,0,0,0,1004,1,1417,3,96431,15
7313,1,0,0,5,3,4,Male,0,0,0,0,0,821,1,0,0,1687,2,18057,26
7313,2,0,0,5,3,4,Male,0,0,0,0,0,0,0,0,0,2045,1,80349,18
7342,1,0,0,3,3,4,Male,0,0,0,0,0,0,0,0,0,3115,1,73738,17
7342,2,0,0,3,3,4,Male,0,0,0,0,0,0,0,0,0,6858,1,33346,14
7347,1,0,0,2,2,3,Male,5731,0,0,0,0,39188,2,163,1,1866,2,62232,26
7347,2,0,0,2,2,3,Male,4197,0,0,0,0,24703,2,50,1,1219,2,64425,20
7388,1,0,0,4,4,4,Female,482,0,0,0,0,8184,7,0,0,2616,2,14551,23
7388,2,0,0,4,4,4,Female,0,0,0,0,0,14019,1,0,0,35560,2,51186,15
7392,1,0,0,2,3,3,Male,1125,0,0,0,0,961,1,0,0,3547,3,23487,21
7392,2,0,0,2,3,3,Male,1941,0,0,0,0,0,0,0,0,629,1,32511,31
7407,1,0,0,3,3,4,Female,3096,0,544,0,0,0,0,0,0,1464,1,16642,24
7407,2,0,0,3,3,4,Female,4135,0,245,0,0,0,0,0,0,912,1,53615,27
7408,1,0,0,2,2,3,Male,16959,0,0,0,0,31354,1,1332,1,1215,1,83567,25
7408,2,0,0,2,2,3,Male,15175,0,4,0,0,52854,2,1267,1,399,1,114228,20
7410,1,0,0,4,4,4,Female,0,0,0,0,0,0,0,0,0,4577,2,47772,17
7410,2,0,0,4,4,4,Female,0,0,0,0,0,0,0,0,0,7042,1,32176,11
7455,1,1,0,3,3,4,Female,4944,0,175,0,0,18027,2,0,0,6985,2,104512,35
7455,2,1,1,3,3,4,Female,3187,138,977,0,0,15024,2,0,0,3180,2,91932,34
7471,1,0,0,1,3,1,Female,1137,0,76,0,0,0,0,0,0,1571,2,4754,15
7471,2,0,0,1,3,1,Female,1154,0,2242,0,0,0,0,16,1,1644,1,10388,26
7515,1,0,0,2,4,3,Male,57060,0,0,0,0,0,0,23488,1,1524,3,36657,27
7515,2,0,0,2,4,3,Male,22985,0,0,0,0,0,0,40899,1,25783,2,77840,29
7528,1,0,0,1,3,1,Male,3715,0,0,0,0,21661,4,10155,1,2841,2,57741,32
7528,2,0,0,1,3,1,Male,2681,0,0,0,0,31932,6,8354,1,906,3,54101,39
7578,1,0,0,1,3,1,Male,3715,0,0,0,0,21661,4,10155,1,2841,2,57741,32
7578,2,0,0,1,3,1,Male,2681,0,0,0,0,31932,6,8354,1,906,3,54101,39
7581,1,0,0,1,2,1,Female,13995,0,814,0,0,0,0,805,2,689,1,39322,46
7581,2,0,0,1,2,1,Female,2150,0,706,0,0,0,0,574,2,654,1,74100,41
7587,1,0,0,2,3,3,Male,51436,0,0,0,0,2018,3,10981,1,892,3,55254,44
7587,2,0,0,2,3,3,Male,31352,0,0,67,1,39693,3,6125,1,1344,2,91663,44
7622,1,0,0,2,2,3,Female,6496,0,0,0,0,10278,8,0,0,339,2,51081,38
7622,2,0,0,2,2,3,Female,2102,0,0,0,0,1359,7,0,0,2533,3,81689,42
763,1,0,0,3,3,4,Male,2237,0,379,0,0,0,0,0,0,1424,2,13942,21
763,2,0,0,3,3,4,Male,1134,0,0,0,0,0,0,0,0,1481,2,34306,19
7633,1,0,0,1,3,1,Female,6879,0,9133,0,0,0,0,122,3,5985,1,18816,31
7633,2,0,0,1,3,1,Female,11444,0,8431,0,0,109,2,10355,6,3321,3,41415,44
7654,1,0,0,2,3,4,Female,3705,0,0,0,0,12005,4,0,0,4722,2,21620,29
7654,2,0,0,2,3,4,Female,634,0,0,0,0,13888,3,0,0,12442,3,39333,25
7677,1,0,0,5,1,2,Male,115,0,0,0,0,0,0,0,0,2248,3,3644,8
7677,2,0,0,5,1,2,Male,18,0,0,0,0,0,0,0,0,2458,3,4441,11
771,1,1,0,4,4,4,Male,15173,0,1134,0,0,66299,2,0,0,1288,1,79300,24
771,2,1,1,4,4,4,Male,2924,275,948,0,0,97958,4,0,0,4315,3,123159,36
7768,1,0,0,2,3,1,Male,51436,0,0,0,0,2018,3,10981,1,892,3,55254,44
7768,2,0,0,2,3,1,Male,31352,0,0,67,1,39693,3,6125,1,1344,2,91663,44
7794,1,0,0,5,2,2,Male,333,0,0,0,0,0,0,0,0,29576,1,30714,10
7794,2,0,0,5,2,2,Male,48,0,0,0,0,0,0,0,0,33447,1,57225,4
7795,1,0,0,2,4,3,Female,21775,0,0,0,0,20846,2,16173,2,1876,1,68834,30
7795,2,0,0,2,4,3,Female,28310,0,0,0,0,13766,2,21236,2,1739,1,55958,25
784,1,0,0,4,3,4,Male,5393,0,0,0,0,0,0,0,0,12783,3,29169,20
784,2,0,0,4,3,4,Male,6100,0,0,0,0,0,0,0,0,12700,3,24232,26
7931,1,0,0,4,3,2,Male,549,0,0,0,0,1763,2,3009,1,1028,1,26320,25
7931,2,0,0,4,3,2,Male,353,0,0,0,0,156,1,1639,1,1042,1,8336,21
7968,1,0,0,2,2,4,Female,1699,0,2527,0,0,0,0,0,0,1959,1,28145,21
7968,2,0,0,2,2,4,Female,3314,0,2608,0,0,0,0,0,0,2808,1,27023,34
8020,1,0,0,1,3,1,Male,3715,0,0,0,0,21661,4,10155,1,2841,2,57741,32
8020,2,0,0,1,3,1,Male,2681,0,0,0,0,31932,6,8354,1,906,3,54101,39
8037,1,0,0,1,4,1,Male,28386,0,9053,0,0,5805,3,30,1,752,2,48545,23
8037,2,0,0,1,4,1,Male,46243,0,24422,0,0,589,3,0,0,176,3,45713,23
8078,1,0,0,1,3,1,Female,12334,0,4322,0,0,9824,1,4755,2,1166,3,120682,24
8078,2,0,0,1,3,1,Female,73185,0,8162,0,0,5514,1,28759,3,3226,3,113009,35
8108,1,0,0,4,4,4,Male,0,0,0,0,0,15289,2,3,1,15865,1,74793,28
8108,2,0,0,4,4,4,Male,0,0,0,0,0,9781,2,0,0,12483,1,98320,23
8128,1,0,0,2,2,4,Male,36499,0,102,0,0,35665,2,4848,2,325,1,59007,21
8128,2,0,0,2,2,4,Male,38656,0,0,0,0,0,0,2252,2,517,2,18793,21
8141,1,0,0,1,3,1,Male,3715,0,0,0,0,21661,4,10155,1,2841,2,57741,32
8141,2,0,0,1,3,1,Male,2681,0,0,0,0,31932,6,8354,1,906,3,54101,39
8158,1,0,0,4,1,2,Male,9303,0,1374,0,0,0,0,0,0,44,1,6507,19
8158,2,0,0,4,1,2,Male,8978,0,4999,0,0,0,0,0,0,347,1,15300,21
8180,1,0,0,2,3,3,Female,72795,0,499,0,0,0,0,46897,2,3243,3,70529,34
8180,2,0,0,2,3,3,Female,41142,0,27,0,0,0,0,28376,2,3276,3,46017,30
8197,1,0,0,3,4,4,Female,33387,0,10260,0,0,0,0,426,2,2682,1,23758,22
8197,2,0,0,3,4,4,Female,15687,0,9853,0,0,0,0,1519,2,1304,1,24022,22
8205,1,0,0,1,3,1,Male,572,0,3526,0,0,25,1,0,0,4756,1,36084,20
8205,2,0,0,1,3,1,Male,3623,0,4206,0,0,698,1,0,0,2868,1,30517,22
832,1,0,0,5,4,4,Male,267,0,0,0,0,0,0,0,0,3229,2,21121,14
832,2,0,0,5,4,4,Male,10856,0,0,0,0,0,0,0,0,6878,3,88362,20
8400,1,0,0,2,3,3,Male,51436,0,0,0,0,2018,3,10981,1,892,3,55254,44
8400,2,0,0,2,3,3,Male,31352,0,0,67,1,39693,3,6125,1,1344,2,91663,44
8480,1,0,0,2,3,3,Male,51436,0,0,0,0,2018,3,10981,1,892,3,55254,44
8480,2,0,0,2,3,3,Male,31352,0,0,67,1,39693,3,6125,1,1344,2,91663,44
8491,1,0,0,2,2,3,Male,18623,0,118,0,0,0,0,6861,1,1100,2,44578,27
8491,2,0,0,2,2,3,Male,27163,0,254,0,0,922,1,9266,1,353,1,58062,28
8526,1,0,0,2,3,3,Male,1125,0,0,0,0,961,1,0,0,3547,3,23487,21
8526,2,0,0,2,3,3,Male,1941,0,0,0,0,0,0,0,0,629,1,32511,31
8593,1,0,0,4,3,4,Male,6938,0,482,0,0,0,0,0,0,28359,2,75723,28
8593,2,0,0,4,3,4,Male,4919,0,171,0,0,0,0,0,0,4870,2,39291,20
8632,1,0,0,2,3,4,Female,8093,0,677,0,0,0,0,62,1,966,1,18786,19
8632,2,0,0,2,3,4,Female,29870,0,606,0,0,0,0,0,0,2199,1,9102,19
8634,1,0,0,5,3,4,Female,11239,0,0,0,0,0,0,0,0,10412,3,16225,14
8634,2,0,0,5,3,4,Female,9377,0,0,0,0,0,0,0,0,7897,4,17068,18
8693,1,0,0,2,3,3,Female,36028,0,0,0,0,0,0,1977,1,1581,1,34479,23
8693,2,0,0,2,3,3,Female,48992,0,321,0,0,0,0,0,0,467,1,43947,20
8756,1,0,0,3,2,2,Male,0,0,0,0,0,55111,6,0,0,1881,1,107393,38
8756,2,0,0,3,2,2,Male,0,0,0,0,0,97666,9,0,0,1405,2,176627,38
877,1,0,0,4,4,2,Male,2009,0,391,0,0,1959,2,79,1,11624,4,36460,30
877,2,0,0,4,4,2,Male,5059,0,1324,0,0,12973,5,259,1,2260,6,34258,48
8776,1,1,0,3,3,4,Female,4944,0,175,0,0,18027,2,0,0,6985,2,104512,35
8776,2,1,1,3,3,4,Female,3187,138,977,0,0,15024,2,0,0,3180,2,91932,34
8818,1,1,0,3,3,4,Female,4944,0,175,0,0,18027,2,0,0,6985,2,104512,35
8818,2,1,1,3,3,4,Female,3187,138,977,0,0,15024,2,0,0,3180,2,91932,34
887,1,0,0,3,4,4,Male,3484,0,895,0,0,19285,2,429,1,4092,1,32448,19
887,2,0,0,3,4,4,Male,1918,0,1468,0,0,41330,1,131,1,3160,1,56602,16
8912,1,0,0,4,3,4,Female,14672,0,240,0,0,52,1,0,0,1297,1,18121,21
8912,2,0,0,4,3,4,Female,13953,0,533,0,0,0,0,0,0,3973,1,14797,12
8933,1,0,0,3,3,4,Female,6556,0,164,0,0,23352,1,4659,2,4275,2,53187,32
8933,2,0,0,3,3,4,Female,4252,0,317,0,0,13144,2,2360,2,2982,2,35955,23
8949,1,0,0,2,3,4,Male,100713,0,0,0,0,0,0,0,0,2894,2,19269,26
8949,2,0,0,2,3,4,Male,136042,0,0,0,0,0,0,0,0,564,2,35742,33
9040,1,0,0,3,4,4,Male,43109,0,26,0,0,232,1,3682,1,2748,2,28303,37
9040,2,0,0,3,4,4,Male,15736,0,0,0,0,0,0,5052,2,1206,2,43259,33
9049,1,0,0,3,4,4,Female,2122,0,2803,0,0,377,1,8343,1,6319,5,40328,24
9049,2,0,0,3,4,4,Female,2384,0,1520,0,0,0,0,5674,1,8976,3,52822,26
9058,1,0,0,3,4,4,Male,13910,0,3621,0,0,0,0,0,0,6251,3,41391,28
9058,2,0,0,3,4,4,Male,20905,0,3804,0,0,0,0,0,0,10412,4,47635,25
9062,1,0,0,3,2,4,Male,0,0,0,0,0,0,0,0,0,34903,1,38530,5
9062,2,0,0,3,2,4,Male,0,0,0,0,0,0,0,0,0,220,1,545,3
9086,1,0,0,4,2,4,Male,3789,0,689,0,0,0,0,131,2,4994,2,65302,31
9086,2,0,0,4,2,4,Male,14461,0,896,0,0,0,0,61,1,6243,3,67678,31
9088,1,0,0,4,3,4,Male,0,0,0,0,0,26002,7,671,2,4625,4,74774,52
9088,2,0,0,4,3,4,Male,0,0,0,0,0,5047,4,242,1,920,2,6721,13
9093,1,0,0,3,3,4,Male,11248,0,160,0,0,14938,2,0,0,2813,4,81703,29
9093,2,0,0,3,3,4,Male,7627,0,3005,0,0,27808,3,223,1,3890,3,109422,34
9121,1,0,0,2,3,3,Male,6558,0,436,0,0,15,1,1679,2,135,2,95140,34
9121,2,0,0,2,3,3,Male,2031,0,0,0,0,1523,1,1181,2,108,1,95934,21
9165,1,0,0,2,3,3,Female,29910,0,184,0,0,0,0,8589,1,2428,2,98963,35
9165,2,0,0,2,3,3,Female,77261,0,0,0,0,0,0,13132,1,4130,2,69295,21
9193,1,0,0,3,3,4,Female,2770,0,0,0,0,0,0,0,0,2080,2,5738,16
9193,2,0,0,3,3,4,Female,2468,0,0,0,0,0,0,0,0,232,2,3949,18
925,1,0,0,3,3,4,Male,0,0,0,0,0,0,0,0,0,795,2,39094,24
925,2,0,0,3,3,4,Male,0,0,0,0,0,0,0,0,0,1257,2,27473,24
9314,1,0,0,2,3,4,Female,46456,0,2203,0,0,1487,2,4378,2,2882,2,32092,40
9314,2,0,0,2,3,4,Female,75346,0,1921,0,0,131,1,3445,2,2229,2,24713,39
9374,1,0,0,5,3,4,Male,255,0,6350,0,0,2449,1,3400,1,23883,3,39567,17
9374,2,0,0,5,3,4,Male,0,0,671,0,0,0,0,1197,1,299,1,2434,10
9390,1,0,0,5,2,2,Female,21324,0,83,0,0,6005,1,0,0,3912,3,14254,19
9390,2,0,0,5,2,2,Female,18530,0,0,0,0,1233,1,0,0,3895,1,10059,13
9405,1,0,0,5,3,4,Male,23809,0,0,0,0,0,0,0,0,2046,2,11384,22
9405,2,0,0,5,3,4,Male,2621,0,0,0,0,0,0,0,0,1631,1,28968,14
9459,1,0,0,3,3,4,Female,22663,0,6911,0,0,0,0,0,0,7768,2,158297,15
9459,2,0,0,3,3,4,Female,6288,0,6778,0,0,0,0,0,0,3915,1,212010,19
9482,1,0,0,2,2,3,Male,286,0,0,0,0,0,0,0,0,82,1,674,5
9482,2,0,0,2,2,3,Male,1030,0,0,0,0,7153,3,0,0,18,1,10547,15
949,1,0,0,3,4,3,Male,10631,0,0,0,0,2909,3,0,0,2628,1,30149,30
949,2,0,0,3,4,3,Male,6122,0,0,0,0,3825,3,0,0,3584,1,48185,36
9545,1,0,0,2,3,3,Male,51436,0,0,0,0,2018,3,10981,1,892,3,55254,44
9545,2,0,0,2,3,3,Male,31352,0,0,67,1,39693,3,6125,1,1344,2,91663,44
9617,1,0,0,4,3,4,Male,34712,0,2965,0,0,0,0,0,0,7656,1,21734,12
9617,2,0,0,4,3,4,Male,31542,0,1317,0,0,0,0,0,0,1904,1,32030,12
9625,1,1,0,3,4,4,Female,19543,0,1015,0,0,0,0,2634,1,857,2,8803,19
9625,2,1,1,3,4,4,Female,80772,25351,15937,3204,1,0,0,3459,1,4328,2,37415,29
9641,1,1,0,2,3,3,Female,63610,0,1471,0,0,15938,5,8974,2,1439,2,59546,49
9641,2,1,1,2,3,3,Female,78699,512,930,1158,1,11134,2,6526,2,1486,2,58872,46
9747,1,0,0,2,2,3,Female,4449,0,0,0,0,16787,3,478,1,299,1,27485,21
9747,2,0,0,2,2,3,Female,180,0,0,0,0,1592,1,317,1,311,1,3049,8
9751,1,1,0,2,3,3,Female,63610,0,1471,0,0,15938,5,8974,2,1439,2,59546,49
9751,2,1,1,2,3,3,Female,78699,512,930,1158,1,11134,2,6526,2,1486,2,58872,46
9811,1,0,0,1,3,1,Male,3715,0,0,0,0,21661,4,10155,1,2841,2,57741,32
9811,2,0,0,1,3,1,Male,2681,0,0,0,0,31932,6,8354,1,906,3,54101,39
9835,1,0,0,3,4,3,Male,10631,0,0,0,0,2909,3,0,0,2628,1,30149,30
9835,2,0,0,3,4,3,Male,6122,0,0,0,0,3825,3,0,0,3584,1,48185,36
9840,1,0,0,2,3,3,Male,1125,0,0,0,0,961,1,0,0,3547,3,23487,21
9840,2,0,0,2,3,3,Male,1941,0,0,0,0,0,0,0,0,629,1,32511,31
9884,1,0,0,4,4,4,Male,0,0,0,0,0,150,2,0,0,5080,1,10971,13
9884,2,0,0,4,4,4,Male,787,0,12,0,0,1146,2,0,0,7515,1,15493,13
9909,1,0,0,5,2,2,Male,0,0,0,0,0,0,0,0,0,2781,1,15613,6
9909,2,0,0,5,2,2,Male,7,0,0,0,0,0,0,0,0,525,2,585,4
9960,1,0,0,1,3,1,Female,23190,0,0,0,0,1288,2,42184,5,3277,4,66621,38
9960,2,0,0,1,3,1,Female,15825,0,0,0,0,611,1,57089,5,1384,2,105341,42
